variables = x, rho_A, u_A, p_A, e_A, et_A, T_A, c_A, M_A, h_A, rho_LaxD, u_LaxD, p_LaxD, mo_LaxD, e_LaxD, et_LaxD, T_LaxD, c_LaxD, M_LaxD, h_LaxD, rho_LaxH, u_LaxH, p_LaxH, mo_LaxH, e_LaxH, et_LaxH, T_LaxH, c_LaxH, M_LaxH, h_LaxH, rho_RoeD, u_RoeD, p_RoeD, mo_RoeD, e_RoeD, et_RoeD, T_RoeD, c_RoeD, M_RoeD, h_RoeD, rho_RoeH, u_RoeH, p_RoeH, mo_RoeH, e_RoeH, et_RoeH, T_RoeH, c_RoeH, M_RoeH, h_RoeH
0.647058824,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.416035,0.9275,0.303119,0.385872,0.936746,0.936746,0.728591,1.00996,0.91835,1.66534,0.416035,0.9275,0.303119,0.385872,0.936746,0.936746,0.728591,1.00996,0.91835,1.66534,0.426968,0.927541,0.303096,0.396031,0.941407,0.941407,0.709878,0.99691,0.930415,1.65128,0.426968,0.927541,0.303096,0.396031,0.941407,0.941407,0.709878,0.99691,0.930415,1.65128
0.650980392,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.432657,0.927503,0.303119,0.40129,0.943898,0.943898,0.7006,0.990374,0.936518,1.6445,0.432657,0.927503,0.303119,0.40129,0.943898,0.943898,0.7006,0.990374,0.936518,1.6445,0.427128,0.927548,0.303093,0.396181,0.94147,0.94147,0.709607,0.99672,0.9306,1.65108,0.427128,0.927548,0.303093,0.396181,0.94147,0.94147,0.709607,0.99672,0.9306,1.65108
0.654901961,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.450866,0.927501,0.303122,0.418179,0.951735,0.951735,0.67231,0.970172,0.956017,1.62405,0.450866,0.927501,0.303122,0.418179,0.951735,0.951735,0.67231,0.970172,0.956017,1.62405,0.427622,0.927399,0.303156,0.396576,0.941783,0.941783,0.708935,0.996247,0.930892,1.65072,0.427622,0.927399,0.303156,0.396576,0.941783,0.941783,0.708935,0.996247,0.930892,1.65072
0.658823529,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.462963,0.927508,0.303121,0.429402,0.956938,0.956938,0.65474,0.957411,0.968766,1.61168,0.462963,0.927508,0.303121,0.429402,0.956938,0.956938,0.65474,0.957411,0.968766,1.61168,0.428173,0.927357,0.303174,0.397069,0.942048,0.942048,0.708065,0.995636,0.931422,1.65011,0.428173,0.927357,0.303174,0.397069,0.942048,0.942048,0.708065,0.995636,0.931422,1.65011
0.662745098,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.463516,0.927502,0.303124,0.429912,0.957183,0.957183,0.653968,0.956847,0.969332,1.61115,0.463516,0.927502,0.303124,0.429912,0.957183,0.957183,0.653968,0.956847,0.969332,1.61115,0.428339,0.927467,0.303127,0.39727,0.942045,0.942045,0.707681,0.995366,0.931785,1.64973,0.428339,0.927467,0.303127,0.39727,0.942045,0.942045,0.707681,0.995366,0.931785,1.64973
0.666666667,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.451037,0.92751,0.303122,0.418341,0.951812,0.951812,0.672055,0.969988,0.956207,1.62387,0.451037,0.92751,0.303122,0.418341,0.951812,0.951812,0.672055,0.969988,0.956207,1.62387,0.4283,0.92753,0.303101,0.397262,0.941987,0.941987,0.707682,0.995367,0.931848,1.64967,0.4283,0.92753,0.303101,0.397262,0.941987,0.941987,0.707682,0.995367,0.931848,1.64967
0.670588235,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.42782,0.9275,0.303126,0.396803,0.941833,0.941833,0.708536,0.995967,0.931256,1.65037,0.42782,0.9275,0.303126,0.396803,0.941833,0.941833,0.708536,0.995967,0.931256,1.65037,0.428097,0.927441,0.303139,0.397034,0.941959,0.941959,0.708108,0.995666,0.931478,1.65007,0.428097,0.927441,0.303139,0.397034,0.941959,0.941959,0.708108,0.995666,0.931478,1.65007
0.674509804,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.398372,0.927508,0.303122,0.369494,0.929159,0.929159,0.760901,1.03212,0.898648,1.69006,0.398372,0.927508,0.303122,0.369494,0.929159,0.929159,0.760901,1.03212,0.898648,1.69006,0.426515,0.927358,0.303174,0.395532,0.941335,0.941335,0.710817,0.997569,0.929618,1.65215,0.426515,0.927358,0.303174,0.395532,0.941335,0.941335,0.710817,0.997569,0.929618,1.65215
0.678431373,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.367617,0.927495,0.303127,0.340963,0.915939,0.915939,0.824572,1.07443,0.863244,1.74051,0.367617,0.927495,0.303127,0.340963,0.915939,0.915939,0.824572,1.07443,0.863244,1.74051,0.417869,0.927417,0.30315,0.387539,0.937579,0.937579,0.725466,1.0078,0.920243,1.66305,0.417869,0.927417,0.30315,0.387539,0.937579,0.937579,0.725466,1.0078,0.920243,1.66305
0.682352941,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.339448,0.927506,0.303122,0.314841,0.903814,0.903814,0.892985,1.11811,0.829528,1.7968,0.339448,0.927506,0.303122,0.314841,0.903814,0.903814,0.892985,1.11811,0.829528,1.7968,0.380885,0.927519,0.303108,0.353278,0.921606,0.921606,0.795799,1.05552,0.878734,1.7174,0.380885,0.927519,0.303108,0.353278,0.921606,0.921606,0.795799,1.05552,0.878734,1.7174
0.68627451,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.316163,0.927491,0.303128,0.293239,0.893809,0.893809,0.958772,1.15857,0.80055,1.85258,0.316163,0.927491,0.303128,0.293239,0.893809,0.893809,0.958772,1.15857,0.80055,1.85258,0.321924,0.927516,0.30311,0.29859,0.896249,0.896249,0.941559,1.14812,0.807856,1.83781,0.321924,0.927516,0.30311,0.29859,0.896249,0.896249,0.941559,1.14812,0.807856,1.83781
0.690196078,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.298466,0.927507,0.303123,0.276829,0.886188,0.886188,1.0156,1.19241,0.777842,1.90179,0.298466,0.927507,0.303123,0.276829,0.886188,0.886188,1.0156,1.19241,0.777842,1.90179,0.275912,0.92741,0.303149,0.255883,0.876527,0.876527,1.09872,1.24024,0.747763,1.97525,0.275912,0.92741,0.303149,0.255883,0.876527,0.876527,1.09872,1.24024,0.747763,1.97525
0.694117647,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.285976,0.927491,0.30313,0.26524,0.880828,0.880828,1.05998,1.21819,0.76137,1.94081,0.285976,0.927491,0.30313,0.26524,0.880828,0.880828,1.05998,1.21819,0.76137,1.94081,0.266249,0.92738,0.30316,0.246914,0.872391,0.872391,1.13863,1.26257,0.734517,2.01103,0.266249,0.92738,0.30316,0.246914,0.872391,0.872391,1.13863,1.26257,0.734517,2.01103
0.698039216,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.2777,0.927514,0.303123,0.25757,0.877258,0.877258,1.09155,1.23619,0.750299,1.96881,0.2777,0.927514,0.303123,0.25757,0.877258,0.877258,1.09155,1.23619,0.750299,1.96881,0.265182,0.927477,0.303128,0.24595,0.871877,0.871877,1.1431,1.26504,0.733158,2.01497,0.265182,0.927477,0.303128,0.24595,0.871877,0.871877,1.1431,1.26504,0.733158,2.01497
0.701960784,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.272532,0.927498,0.30313,0.252773,0.875048,0.875048,1.11227,1.24787,0.743265,1.98732,0.272532,0.927498,0.30313,0.252773,0.875048,0.875048,1.11227,1.24787,0.743265,1.98732,0.265061,0.927603,0.303086,0.245872,0.871752,0.871752,1.14346,1.26524,0.733142,2.01521,0.265061,0.927603,0.303086,0.245872,0.871752,0.871752,1.14346,1.26524,0.733142,2.01521
0.705882353,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.269451,0.927529,0.303121,0.249924,0.873709,0.873709,1.12496,1.25497,0.739086,1.99867,0.269451,0.927529,0.303121,0.249924,0.873709,0.873709,1.12496,1.25497,0.739086,1.99867,0.26507,0.927608,0.303085,0.245881,0.871752,0.871752,1.14341,1.26522,0.73316,2.01517,0.26507,0.927608,0.303085,0.245881,0.871752,0.871752,1.14341,1.26522,0.73316,2.01517
0.709803922,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.267703,0.927508,0.30313,0.248297,0.872973,0.872973,1.13234,1.25908,0.736658,2.00531,0.267703,0.927508,0.30313,0.248297,0.872973,0.872973,1.13234,1.25908,0.736658,2.00531,0.265231,0.927458,0.303134,0.24599,0.871908,0.871908,1.14291,1.26494,0.733203,2.01482,0.265231,0.927458,0.303134,0.24599,0.871908,0.871908,1.14291,1.26494,0.733203,2.01482
0.71372549,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.26673,0.927533,0.303123,0.247401,0.872543,0.872543,1.13644,1.26136,0.735346,2.00899,0.26673,0.927533,0.303123,0.247401,0.872543,0.872543,1.13644,1.26136,0.735346,2.00899,0.265553,0.92736,0.303167,0.246264,0.872105,0.872105,1.14164,1.26424,0.733533,2.01375,0.265553,0.92736,0.303167,0.246264,0.872105,0.872105,1.14164,1.26424,0.733533,2.01375
0.717647059,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.266211,0.927499,0.303135,0.246911,0.872343,0.872343,1.1387,1.26261,0.734589,2.01105,0.266211,0.927499,0.303135,0.246911,0.872343,0.872343,1.1387,1.26261,0.734589,2.01105,0.265726,0.927381,0.30316,0.246429,0.872168,0.872168,1.14088,1.26381,0.733795,2.01305,0.265726,0.927381,0.30316,0.246429,0.872168,0.872168,1.14088,1.26381,0.733795,2.01305
0.721568627,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.26592,0.927525,0.303127,0.246648,0.872204,0.872204,1.13992,1.26328,0.734218,2.01212,0.26592,0.927525,0.303127,0.246648,0.872204,0.872204,1.13992,1.26328,0.734218,2.01212,0.265707,0.927559,0.303101,0.246459,0.872055,0.872055,1.14073,1.26374,0.733982,2.01279,0.265707,0.927559,0.303101,0.246459,0.872055,0.872055,1.14073,1.26374,0.733982,2.01279
0.725490196,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265769,0.927495,0.303137,0.246499,0.872157,0.872157,1.14061,1.26366,0.733973,2.01276,0.265769,0.927495,0.303137,0.246499,0.872157,0.872157,1.14061,1.26366,0.733973,2.01276,0.265694,0.927624,0.303079,0.246464,0.87201,0.87201,1.14071,1.26372,0.734042,2.01272,0.265694,0.927624,0.303079,0.246464,0.87201,0.87201,1.14071,1.26372,0.734042,2.01272
0.729411765,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265673,0.927522,0.303128,0.246418,0.8721,0.8721,1.14098,1.26387,0.733872,2.01308,0.265673,0.927522,0.303128,0.246418,0.8721,0.8721,1.14098,1.26387,0.733872,2.01308,0.265705,0.927548,0.303103,0.246454,0.872056,0.872056,1.14075,1.26375,0.733968,2.01281,0.265705,0.927548,0.303103,0.246454,0.872056,0.872056,1.14075,1.26375,0.733968,2.01281
0.733333333,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265627,0.927485,0.303141,0.246365,0.872102,0.872102,1.14123,1.26401,0.733765,2.01333,0.265627,0.927485,0.303141,0.246365,0.872102,0.872102,1.14123,1.26401,0.733765,2.01333,0.265718,0.92735,0.303169,0.246413,0.872178,0.872178,1.14094,1.26385,0.733749,2.01312,0.265718,0.92735,0.303169,0.246413,0.872178,0.872178,1.14094,1.26385,0.733749,2.01312
0.737254902,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265588,0.927518,0.303131,0.246337,0.872067,0.872067,1.14136,1.26408,0.733749,2.01343,0.265588,0.927518,0.303131,0.246337,0.872067,0.872067,1.14136,1.26408,0.733749,2.01343,0.265669,0.927308,0.303183,0.246357,0.872182,0.872182,1.14121,1.264,0.733632,2.01339,0.265669,0.927308,0.303183,0.246357,0.872182,0.872182,1.14121,1.264,0.733632,2.01339
0.741176471,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265574,0.927488,0.303142,0.246316,0.872082,0.872082,1.14146,1.26414,0.733692,2.01354,0.265574,0.927488,0.303142,0.246316,0.872082,0.872082,1.14146,1.26414,0.733692,2.01354,0.265586,0.92743,0.303143,0.246313,0.872076,0.872076,1.14141,1.26411,0.733663,2.01349,0.265586,0.92743,0.303143,0.246313,0.872076,0.872076,1.14141,1.26411,0.733663,2.01349
0.745098039,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265557,0.927512,0.303136,0.246307,0.872067,0.872067,1.14151,1.26417,0.733695,2.01358,0.265557,0.927512,0.303136,0.246307,0.872067,0.872067,1.14151,1.26417,0.733695,2.01358,0.265493,0.927637,0.303074,0.246281,0.871914,0.871914,1.14155,1.26419,0.733781,2.01346,0.265493,0.927637,0.303074,0.246281,0.871914,0.871914,1.14155,1.26419,0.733781,2.01346
0.749019608,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265552,0.927502,0.303143,0.2463,0.872079,0.872079,1.14156,1.26419,0.733672,2.01364,0.265552,0.927502,0.303143,0.2463,0.872079,0.872079,1.14156,1.26419,0.733672,2.01364,0.265475,0.927663,0.303065,0.246271,0.87189,0.87189,1.1416,1.26421,0.733787,2.01349,0.265475,0.927663,0.303065,0.246271,0.87189,0.87189,1.1416,1.26421,0.733787,2.01349
0.752941176,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265545,0.92751,0.303144,0.246296,0.872082,0.872082,1.14159,1.26421,0.733667,2.01367,0.265545,0.92751,0.303144,0.246296,0.872082,0.872082,1.14159,1.26421,0.733667,2.01367,0.26552,0.927442,0.303138,0.246254,0.872039,0.872039,1.14168,1.26426,0.733586,2.01372,0.26552,0.927442,0.303138,0.246254,0.872039,0.872039,1.14168,1.26426,0.733586,2.01372
0.756862745,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265538,0.927522,0.303145,0.246293,0.872083,0.872083,1.14162,1.26423,0.733666,2.01371,0.265538,0.927522,0.303145,0.246293,0.872083,0.872083,1.14162,1.26423,0.733666,2.01371,0.265562,0.927245,0.303204,0.246241,0.872174,0.872174,1.14175,1.2643,0.733408,2.01392,0.265562,0.927245,0.303204,0.246241,0.872174,0.872174,1.14175,1.2643,0.733408,2.01392
0.760784314,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265539,0.927511,0.303153,0.24629,0.8721,0.8721,1.14165,1.26424,0.733649,2.01375,0.265539,0.927511,0.303153,0.24629,0.8721,0.8721,1.14165,1.26424,0.733649,2.01375,0.265566,0.927252,0.303203,0.246247,0.872173,0.872173,1.14172,1.26428,0.733422,2.01389,0.265566,0.927252,0.303203,0.246247,0.872173,0.872173,1.14172,1.26428,0.733422,2.01389
0.764705882,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265533,0.92754,0.303146,0.246292,0.872088,0.872088,1.14165,1.26424,0.733671,2.01374,0.265533,0.92754,0.303146,0.246292,0.872088,0.872088,1.14165,1.26424,0.733671,2.01374,0.26554,0.927507,0.303118,0.24629,0.872014,0.872014,1.14152,1.26417,0.733688,2.01353,0.26554,0.927507,0.303118,0.24629,0.872014,0.872014,1.14152,1.26417,0.733688,2.01353
0.768627451,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265542,0.927506,0.303158,0.246292,0.872114,0.872114,1.14166,1.26425,0.733642,2.01377,0.265542,0.927506,0.303158,0.246292,0.872114,0.872114,1.14166,1.26425,0.733642,2.01377,0.265545,0.927651,0.30307,0.246333,0.871932,0.871932,1.14131,1.26406,0.733868,2.01324,0.265545,0.927651,0.30307,0.246333,0.871932,0.871932,1.14131,1.26406,0.733868,2.01324
0.77254902,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265533,0.927547,0.303143,0.246294,0.872083,0.872083,1.14164,1.26424,0.73368,2.01373,0.265533,0.927547,0.303143,0.246294,0.872083,0.872083,1.14164,1.26424,0.73368,2.01373,0.265567,0.927614,0.303083,0.246344,0.871963,0.871963,1.14127,1.26403,0.733855,2.01323,0.265567,0.927614,0.303083,0.246344,0.871963,0.871963,1.14127,1.26403,0.733855,2.01323
0.776470588,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265543,0.927489,0.30316,0.246289,0.872114,0.872114,1.14166,1.26425,0.733629,2.01377,0.265543,0.927489,0.30316,0.246289,0.872114,0.872114,1.14166,1.26425,0.733629,2.01377,0.265635,0.927296,0.30319,0.246322,0.872181,0.872181,1.14138,1.26409,0.733567,2.01356,0.265635,0.927296,0.30319,0.246322,0.872181,0.872181,1.14138,1.26409,0.733567,2.01356
0.780392157,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265527,0.927542,0.303136,0.246287,0.872062,0.872062,1.14164,1.26424,0.733677,2.0137,0.265527,0.927542,0.303136,0.246287,0.872062,0.872062,1.14164,1.26424,0.733677,2.0137,0.26566,0.927173,0.303232,0.246313,0.872267,0.872267,1.14143,1.26412,0.733453,2.0137,0.26566,0.927173,0.303232,0.246313,0.872267,0.872267,1.14143,1.26412,0.733453,2.0137
0.784313725,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265541,0.927461,0.303157,0.246279,0.872101,0.872101,1.14166,1.26425,0.733607,2.01376,0.265541,0.927461,0.303157,0.246279,0.872101,0.872101,1.14166,1.26425,0.733607,2.01376,0.265617,0.927341,0.303178,0.246317,0.872155,0.872155,1.14141,1.26411,0.733592,2.01357,0.265617,0.927341,0.303178,0.246317,0.872155,0.872155,1.14141,1.26411,0.733592,2.01357
0.788235294,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265523,0.927533,0.303128,0.246281,0.872036,0.872036,1.14163,1.26423,0.733674,2.01366,0.265523,0.927533,0.303128,0.246281,0.872036,0.872036,1.14163,1.26423,0.733674,2.01366,0.26553,0.927632,0.303082,0.246314,0.87195,0.87195,1.14142,1.26412,0.733818,2.01337,0.26553,0.927632,0.303082,0.246314,0.87195,0.87195,1.14142,1.26412,0.733818,2.01337
0.792156863,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265549,0.927441,0.303157,0.246281,0.872099,0.872099,1.14163,1.26423,0.733602,2.01372,0.265549,0.927441,0.303157,0.246281,0.872099,0.872099,1.14163,1.26423,0.733602,2.01372,0.265499,0.927679,0.303068,0.246298,0.871913,0.871913,1.14151,1.26416,0.733829,2.01342,0.265499,0.927679,0.303068,0.246298,0.871913,0.871913,1.14151,1.26416,0.733829,2.01342
0.796078431,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265533,0.927544,0.303127,0.246294,0.872041,0.872041,1.14158,1.2642,0.733699,2.01362,0.265533,0.927544,0.303127,0.246294,0.872041,0.872041,1.14158,1.2642,0.733699,2.01362,0.265525,0.927538,0.303117,0.246285,0.872012,0.872012,1.14157,1.2642,0.733695,2.01359,0.265525,0.927538,0.303117,0.246285,0.872012,0.872012,1.14157,1.2642,0.733695,2.01359
0.8,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265567,0.927437,0.303162,0.246297,0.872117,0.872117,1.14157,1.2642,0.733618,2.01368,0.265567,0.927437,0.303162,0.246297,0.872117,0.872117,1.14157,1.2642,0.733618,2.01368,0.265591,0.927233,0.303222,0.246265,0.872226,0.872226,1.14169,1.26426,0.733418,2.01391,0.265591,0.927233,0.303222,0.246265,0.872226,0.872226,1.14169,1.26426,0.733418,2.01391
0.803921569,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265544,0.927547,0.303123,0.246305,0.872038,0.872038,1.14152,1.26417,0.73372,2.01356,0.265544,0.927547,0.303123,0.246305,0.872038,0.872038,1.14152,1.26417,0.73372,2.01356,0.265593,0.927247,0.303219,0.24627,0.872225,0.872225,1.14167,1.26425,0.733434,2.01389,0.265593,0.927247,0.303219,0.24627,0.872225,0.872225,1.14167,1.26425,0.733434,2.01389
0.807843137,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265599,0.92751,0.303192,0.246346,0.872223,0.872223,1.14154,1.26418,0.733685,2.01376,0.265599,0.92751,0.303192,0.246346,0.872223,0.872223,1.14154,1.26418,0.733685,2.01376,0.265519,0.927693,0.303072,0.246321,0.871935,0.871935,1.14143,1.26412,0.733864,2.01337,0.265519,0.927693,0.303072,0.246321,0.871935,0.871935,1.14143,1.26412,0.733864,2.01337
0.811764706,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265604,0.927802,0.303206,0.246428,0.872334,0.872334,1.14157,1.2642,0.733904,2.01391,0.265604,0.927802,0.303206,0.246428,0.872334,0.872334,1.14157,1.2642,0.733904,2.01391,0.265536,0.927779,0.303045,0.246358,0.871897,0.871897,1.14126,1.26403,0.733986,2.01316,0.265536,0.927779,0.303045,0.246358,0.871897,0.871897,1.14126,1.26403,0.733986,2.01316
0.815686275,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265606,0.927489,0.303188,0.246347,0.872212,0.872212,1.14149,1.26416,0.733683,2.01371,0.265606,0.927489,0.303188,0.246347,0.872212,0.872212,1.14149,1.26416,0.733683,2.01371,0.265603,0.927566,0.303119,0.246364,0.872058,0.872058,1.14125,1.26402,0.733822,2.01331,0.265603,0.927566,0.303119,0.246364,0.872058,0.872058,1.14125,1.26402,0.733822,2.01331
0.819607843,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265434,0.926986,0.302932,0.246054,0.871374,0.871374,1.14127,1.26403,0.733357,2.01264,0.265434,0.926986,0.302932,0.246054,0.871374,0.871374,1.14127,1.26403,0.733357,2.01264,0.265639,0.927421,0.303171,0.246359,0.872166,0.872166,1.14129,1.26404,0.733694,2.01345,0.265639,0.927421,0.303171,0.246359,0.872166,0.872166,1.14129,1.26404,0.733694,2.01345
0.823529412,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265719,0.927996,0.303358,0.246586,0.87281,0.87281,1.14165,1.26424,0.734033,2.01446,0.265719,0.927996,0.303358,0.246586,0.87281,0.87281,1.14165,1.26424,0.734033,2.01446,0.26569,0.92718,0.303255,0.246342,0.87234,0.87234,1.14139,1.2641,0.733472,2.01373,0.26569,0.92718,0.303255,0.246342,0.87234,0.87234,1.14139,1.2641,0.733472,2.01373
0.82745098,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.266491,0.932004,0.304623,0.248371,0.877299,0.877299,1.14309,1.26504,0.73674,2.02039,0.266491,0.932004,0.304623,0.248371,0.877299,0.877299,1.14309,1.26504,0.73674,2.02039,0.265637,0.927304,0.303217,0.246327,0.872252,0.872252,1.14147,1.26414,0.733544,2.01372,0.265637,0.927304,0.303217,0.246327,0.872252,0.872252,1.14147,1.26414,0.733544,2.01372
0.831372549,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.265509,0.927022,0.303025,0.246133,0.871649,0.871649,1.1413,1.26405,0.733375,2.01295,0.265509,0.927022,0.303025,0.246133,0.871649,0.871649,1.1413,1.26405,0.733375,2.01295,0.265458,0.928127,0.302944,0.246379,0.871695,0.871695,1.14121,1.264,0.734278,2.01291,0.265458,0.928127,0.302944,0.246379,0.871695,0.871695,1.14121,1.264,0.734278,2.01291
0.835294118,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.261125,0.906314,0.296075,0.236661,0.847432,0.847432,1.13384,1.25991,0.719346,1.98128,0.261125,0.906314,0.296075,0.236661,0.847432,0.847432,1.13384,1.25991,0.719346,1.98128,0.265516,0.927796,0.303057,0.246345,0.87192,0.87192,1.14139,1.2641,0.733959,2.01331,0.265516,0.927796,0.303057,0.246345,0.87192,0.87192,1.14139,1.2641,0.733959,2.01331
0.839215686,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.264955,0.92482,0.302255,0.245036,0.868943,0.868943,1.14078,1.26376,0.731801,2.00972,0.264955,0.92482,0.302255,0.245036,0.868943,0.868943,1.14078,1.26376,0.731801,2.00972,0.265625,0.927141,0.303297,0.246272,0.872407,0.872407,1.14182,1.26434,0.733301,2.01423,0.265625,0.927141,0.303297,0.246272,0.872407,0.872407,1.14182,1.26434,0.733301,2.01423
0.843137255,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.291613,1.04767,0.346001,0.305514,1.02504,1.02504,1.18651,1.28884,0.812877,2.21155,0.291613,1.04767,0.346001,0.305514,1.02504,1.02504,1.18651,1.28884,0.812877,2.21155,0.265582,0.928574,0.303298,0.246613,0.872744,0.872744,1.14201,1.26444,0.734374,2.01475,0.265582,0.928574,0.303298,0.246613,0.872744,0.872744,1.14201,1.26444,0.734374,2.01475
0.847058824,0.265573712,0.92745262,0.303130178,2.853540888,0.872044497,1.141416355,1.264113483,0.733678291,3.994957243,0.264756,0.932661,0.304797,0.246928,0.877142,0.877142,1.15124,1.26954,0.734645,2.02838,0.264756,0.932661,0.304797,0.246928,0.877142,0.877142,1.15124,1.26954,0.734645,2.02838,0.261866,0.906522,0.297172,0.237387,0.850527,0.850527,1.13482,1.26046,0.719201,1.98535,0.261866,0.906522,0.297172,0.237387,0.850527,0.850527,1.13482,1.26046,0.719201,1.98535
